,cell.name,PC1.pos,PC1.neg,PC1.score,PC2.pos,PC2.neg,PC2.score,PC3.pos,PC3.neg,PC3.score,PC4.pos,PC4.neg,PC4.score,PC5.pos,PC5.neg,PC5.score,PC6.pos,PC6.neg,PC6.score,PC7.pos,PC7.neg,PC7.score,PC8.pos,PC8.neg,PC8.score,PC9.pos,PC9.neg,PC9.score,PC10.pos,PC10.neg,PC10.score,PC11.pos,PC11.neg,PC11.score,PC12.pos,PC12.neg,PC12.score,PC13.pos,PC13.neg,PC13.score,PC14.pos,PC14.neg,PC14.score,PC15.pos,PC15.neg,PC15.score,PC16.pos,PC16.neg,PC16.score,PC17.pos,PC17.neg,PC17.score,PC18.pos,PC18.neg,PC18.score,PC19.pos,PC19.neg,PC19.score,PC20.pos,PC20.neg,PC20.score,PC21.pos,PC21.neg,PC21.score,PC22.pos,PC22.neg,PC22.score,PC23.pos,PC23.neg,PC23.score,PC24.pos,PC24.neg,PC24.score,PC25.pos,PC25.neg,PC25.score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
1,HSC02_a_p1c10r1_I01,0.192907721191629,0.398018581013923,-0.205110859822295,0.384466568006256,0.45325037906643,-0.068783811060174,0.284480795392438,0.353217131027231,-0.068736335634793,0.506485673191081,0.14200937015257,0.364476303038512,0.237297332124684,0.412676453701993,-0.175379121577309,0.388374383891362,0.301696584566037,0.0866777993253244,0.155290739773226,0.376887510880275,-0.221596771107049,0.257025645228343,0.320591941605466,-0.0635662963771237,0.156977389631302,0.513962535527288,-0.356985145895986,0.422169984094518,0.132504237373864,0.289665746720654,0.305835717841855,0.35247310168837,-0.0466373838465147,0.652794468130948,0.109577888196245,0.543216579934704,0.240306244277197,0.342226920808729,-0.101920676531532,0.199495467524432,0.432364837064039,-0.232869369539607,0.346908622741081,0.246210048237636,0.100698574503445,0.166265401403435,0.269485726567023,-0.103220325163588,0.271342584200647,0.421884216965804,-0.150541632765157,0.129103700302273,0.327672682991166,-0.198568982688893,0.457084838971704,0.241945049108736,0.215139789862968,0.513568140090717,0.221326185213611,0.292241954877106,0.152707737758798,0.46442814069863,-0.311720402939832,0.365178560175185,0.175723473714372,0.189455086460814,0.319506616511455,0.309668416801131,0.00983819971032368,0.385719609547842,0.233661270984875,0.152058338562967,0.325525090921861,0.272387834735148,0.0531372561867132,-14.6830828251001,-3.80144069770755,-3.91977211774236,5.48490250128349,-0.279139703660104,4.36607375672612,-1.87557190606235,-9.37464357522145,-7.04375235447356,0.835372991641384,-3.21665789728542,14.3918282307702,-6.20763756072744,-8.14015010449655,0.103863731168419,-2.17156942836673,0.0620408722774215,-10.2859244309174,1.48159628737919,-0.415054744577568,-10.6461688721656,3.65068718182296,5.43342350363433,0.0125054183685803,0.545899258756171
2,HSC02_a_p1c10r2_C02,0.506601413446788,0.265335069050081,0.241266344396707,0.236698062944211,0.168432958796364,0.0682651041478472,0.407211514940211,0.341460202826009,0.0657513121142025,0.250680142546168,0.503064547278639,-0.252384404732471,0.178629893023065,0.413144187789781,-0.234514294766716,0.570556331839004,0.25270212858539,0.317854203253614,0.337756038457629,0.391359174564461,-0.0536031361068312,0.307886100496531,0.372204589984553,-0.0643184894880213,0.218374934720344,0.340711809794676,-0.122336875074332,0.218869850602895,0.356084442982143,-0.137214592379248,0.339305530077373,0.288078340851467,0.0512271892259052,0.459633326886224,0.273656622990536,0.185976703895688,0.619411766631506,0.132051589625135,0.487360177006371,0.451840685884375,0.185532203361048,0.266308482523326,0.169204069498392,0.536077527404912,-0.36687345790652,0.240792044306137,0.300280404876415,-0.0594883605702782,0.265842253684809,0.462120343306666,-0.196278089621858,0.398581261252004,0.304977382843766,0.0936038784082378,0.243216981175969,0.465922223101755,-0.222705241925786,0.117110876856448,0.439456245114243,-0.322345368257796,0.25174089124825,0.323804621751801,-0.0720637305035514,0.549663866233695,0.274245071974071,0.275418794259624,0.328444534271324,0.321507514922219,0.00693701934910546,0.3583496784453,0.259364356299435,0.0989853221458651,0.415239779284656,0.321060015840421,0.0941797634442341,2.35913910903967,2.76022580250166,-3.83012664417909,-7.68377304095787,-7.97609440893259,9.14552438421415,-0.712495844993834,-7.56213506330015,-0.35805853596413,-8.2475651715981,3.64031940926395,5.13383161185465,15.143478183425,13.4351233192078,-11.0518837045618,1.46085699914136,2.26023315056253,-1.56717881973393,-6.78661785230998,-7.24611531796312,-5.25518376160204,6.35563624440115,3.60269782845654,0.171671359933978,5.37435180095949
3,HSC02_a_p1c10r3_N02,0.393143706766009,0.336757623061171,0.0563860837048372,0.442411527700817,0.207397143929012,0.235014383771805,0.292016218573159,0.36660861203098,-0.0745923934578211,0.38954008534199,0.255246271526222,0.134293813815768,0.132018645226015,0.464227650326814,-0.332209005100798,0.49255769903566,0.217878648719324,0.274679050316337,0.316805778982934,0.514161747736931,-0.197355968753997,0.423532622801521,0.447320548072757,-0.0237879252712354,0.302463185214968,0.324140423637996,-0.0216772384230275,0.379116507828711,0.262144522176825,0.116971985651887,0.382791012735217,0.316629766704804,0.0661612460304126,0.511495250987073,0.146818249463144,0.364677001523929,0.554512241517946,0.243956400951862,0.310555840566084,0.357446490781755,0.288773166557421,0.0686733242243339,0.428153843292793,0.281440355421276,0.146713487871517,0.205539100658235,0.551911965845461,-0.346372865187225,0.444752328867876,0.207803656401814,0.236948672466062,0.329004643873711,0.188194292530948,0.140810351342763,0.219919119244249,0.533802246329973,-0.313883127085724,0.342495692779308,0.367438331146672,-0.024942638367364,0.300344339374201,0.322447567912371,-0.0221032285381703,0.457073327633008,0.344725375908162,0.112347951724846,0.271043600363374,0.490322610012855,-0.219279009649481,0.466663950623748,0.34296492616401,0.123699024459738,0.328956177559791,0.320827165597552,0.00812901196223864,-1.98561932420744,9.07757918942573,-6.48761899796967,7.09161897640846,-18.0900084185571,10.1162941486881,-6.40829032170314,-2.60764011570304,3.18675738028199,-1.11203739834946,-2.32751978924568,8.15231351211844,13.7744694873691,7.99270211554282,9.94894142206087,-6.0525415007323,9.70653126826335,9.41732613830415,-4.69071075600668,6.05032762503802,4.06213158760887,1.35517419829827,-6.88736771815539,2.52636565856569,4.4179772988566
4,HSC02_a_p1c10r5_E04,0.349683411439036,0.317821939111485,0.0318614723275512,0.338728259341261,0.430873229126364,-0.0921449697851026,0.229978211333845,0.446129728598995,-0.21615151726515,0.491682906654499,0.148178866098149,0.34350404055635,0.346275928415884,0.329774149556383,0.0165017788595009,0.500222179600988,0.337009647690567,0.16321253191042,0.457004413152436,0.375333933740231,0.0816704794122046,0.210639112150209,0.435887107547167,-0.225247995396958,0.305257873050672,0.343586706671739,-0.0383288336210677,0.289744931083714,0.292413726293996,-0.00266879521028246,0.173379034184486,0.466353517120089,-0.292974482935604,0.431894200319014,0.282842633397561,0.149051566921453,0.287320459870884,0.37361013297326,-0.0862896731023762,0.106462643952499,0.458274037045703,-0.351811393093204,0.299076276632927,0.240625323051419,0.0584509535815077,0.533530126630274,0.200211955853644,0.33331817077663,0.312329248973203,0.41263580977653,-0.100306560803328,0.404262683169271,0.441650779792639,-0.0373880966233681,0.508225822346829,0.332686733749777,0.175539088597052,0.54047192208089,0.216715416225854,0.323756505855036,0.365696428157494,0.298934032692455,0.0667623954650398,0.423431318398922,0.239358831952266,0.184072486446655,0.0814199452567201,0.700914449201074,-0.619494503944354,0.31368069109586,0.406932989797444,-0.0932522987015834,0.0199287961488025,0.676497063275193,-0.656568267126391,-8.08991414279017,-2.13001179847258,-9.82123600105219,-3.13531576605403,5.93788976353019,7.74897455068402,2.26524448023584,-10.1859582277939,8.31822086674699,-4.88870413932553,-21.0520552774127,-1.10628504326595,-2.69937131703298,-16.9620324882751,-7.19162391327994,7.34250057940409,2.14901666975498,-4.46168733184625,-1.62404762448526,9.57055616310727,3.4519690666463,4.31674822621841,-24.2901289156275,-4.16697670955232,-28.1732153407634
5,HSC02_a_p1c11r1_J01,0.602252046174847,0.205215181340754,0.397036864834093,0.357416805244067,0.475036112192393,-0.117619306948326,0.571383276618365,0.377991994008752,0.193391282609613,0.620803027580308,0.344721942245365,0.276081085334943,0.648926460724736,0.136022634842087,0.512903825882649,0.351377067222336,0.525147824488097,-0.173770757265761,0.295324556898252,0.577398906836884,-0.282074349938632,0.230515815275492,0.332613603585139,-0.102097788309646,0.503402681926759,0.344999805174988,0.158402876751771,0.409865222499265,0.341304371207387,0.0685608512918779,0.475866990969537,0.425494169805575,0.050372821163962,0.437670014423139,0.333876425948178,0.103793588474961,0.348723327875242,0.388682661598832,-0.0399593337235908,0.262058208076905,0.537611055920353,-0.275552847843448,0.380669800249899,0.175091582020346,0.205578218229553,0.37248977897773,0.425529230745002,-0.0530394517672721,0.470396361428052,0.176666110276731,0.293730251151321,0.403134590504264,0.345300067155205,0.0578345233490588,0.33931476818092,0.342595679216783,-0.00328091103586292,0.36850933070589,0.388845456712787,-0.0203361260068962,0.323782353143811,0.382054776472206,-0.0582724233283953,0.338440570468258,0.390780052486928,-0.0523394820186693,0.207306039650339,0.452631812390466,-0.245325772740128,0.343215098960035,0.460544336261732,-0.117329237301698,0.284989484038766,0.471668879425827,-0.18667939538706,10.0115398862144,0.312625221419763,7.44550783530089,13.4590668273193,16.0944672595871,-0.253052173618068,-9.37321205199664,-10.7572150295006,8.60478140856505,-7.24274224744819,-1.58312824753787,-6.07363857223654,-0.364442034581343,-8.297971604457,4.85885582573109,-5.32843095208895,8.72377919044357,-4.62660141241138,0.190572438244405,-0.258954326422,-2.64698265466088,-5.07292244612418,-7.81639342319272,-2.46538910608729,-7.37193015836272
6,HSC02_a_p1c11r5_F04,0.250657152810121,0.31250878610474,-0.0618516332946187,0.272742611375622,0.589695107774759,-0.316952496399137,0.345580188443473,0.174771928751308,0.170808259692165,0.299813187755919,0.395748410982271,-0.0959352232263527,0.403022411043188,0.283885183346958,0.119137227696231,0.271174750400771,0.411845748540464,-0.140670998139693,0.289301402270166,0.295869467537687,-0.00656806526752113,0.274352710488596,0.410884087219776,-0.13653137673118,0.181555093649751,0.26129961443943,-0.0797445207896787,0.468054243453348,0.129104470578028,0.338949772875319,0.36308528628676,0.152030461785012,0.211054824501747,0.397293376600356,0.160246632860292,0.237046743740064,0.371431745836523,0.220296912672052,0.151134833164471,0.290010974971546,0.296522595957829,-0.0065116209862825,0.234268289297448,0.28479084068652,-0.0505225513890724,0.225655494584187,0.34911626961431,-0.123460775030123,0.478324756561392,0.251193495064123,0.227131261497268,0.400523697009604,0.344833552539401,0.0556901444702032,0.448752390868196,0.302575797116969,0.146176593751227,0.284273497062695,0.233757235503113,0.0505162615595817,0.403844629692607,0.226359481351386,0.177485148341221,0.229581194544261,0.251616964984698,-0.0220357704404369,0.304364276547317,0.400052976052996,-0.0956886995056784,0.265915100744685,0.402762774099104,-0.136847673354419,0.206840266289023,0.382679337732635,-0.175839071443612,-9.39786381304987,-8.82327441511465,3.44414344360415,-0.179137607626143,5.24538903047141,-2.3718718790617,4.5801761987431,-9.63960060047192,3.13917964141896,6.37818232824414,7.95634655913956,7.21945465049106,1.34484426696558,-4.03344211577548,-1.48512394710845,-5.86488862985288,9.30077361934638,-2.46451831619144,-2.97349612857191,-3.06363492859185,8.45306747406452,-2.73248171504034,-1.86421146494486,-3.2986161640986,-5.51216044266512
7,HSC02_a_p1c11r6_O04,0.398408975839457,0.423166416942005,-0.0247574411025479,0.144030832729983,0.390954312595234,-0.246923479865251,0.378769108163635,0.245548756321392,0.133220351842243,0.342114845499204,0.417634713010053,-0.0755198675108489,0.186932330209307,0.495710614550663,-0.308778284341356,0.348947221271993,0.347842588387426,0.00110463288456719,0.191023031938363,0.265713708305254,-0.0746906763668912,0.581039371662532,0.0718097476546438,0.509229624007888,0.481533927178406,0.369990575075811,0.111543352102595,0.424262643253066,0.314107090350929,0.110155552902137,0.348710451767234,0.208773101076048,0.139937350691186,0.343374153887138,0.220719232026818,0.12265492186032,0.224329495706377,0.406090122137145,-0.181760626430769,0.326209050898549,0.284715415857156,0.0414936350413929,0.250363542998055,0.506809930858266,-0.256446387860211,0.405055997816165,0.262493110384821,0.142562887431344,0.393249546591743,0.562936885916597,-0.169687339324854,0.436676742001618,0.212143469751074,0.224533272250544,0.22695462061854,0.374063884123699,-0.147109263505159,0.359166960683609,0.185703451290803,0.173463509392805,0.143727059867191,0.440038562408502,-0.296311502541311,0.236325300979045,0.42945381511625,-0.193128514137205,0.430130657716685,0.164880218276183,0.265250439440501,0.275676109268632,0.504027137096177,-0.228351027827545,0.258979304655695,0.330485865608769,-0.0715065609530737,1.76039423508308,-0.133634711493387,3.66012185168596,-5.30351626551523,-8.32642500631164,2.55888278928767,-3.25470064687959,13.51312263825,9.85765003352113,7.38503740588283,1.96349824571657,3.84538976280711,3.09614544815168,1.93821661683436,0.383210846765431,2.32133194567515,0.0266863793396331,6.9141790595527,-7.86196774372161,0.0660884039127754,-4.13492923697858,-3.94989799466794,6.01302553316336,-7.2229180974952,0.130042703473012
8,HSC02_a_p1c11r7_I05,0.325015689123933,0.310764092680543,0.0142515964433895,0.29788859963814,0.433806552840569,-0.135917953202429,0.340609149499674,0.364085385674071,-0.0234762361743971,0.18595351017082,0.598463501450047,-0.412509991279226,0.401631686309114,0.383945973121404,0.0176857131877102,0.468484489349443,0.294839641827486,0.173644847521957,0.285411645347813,0.235756827136711,0.0496548182111022,0.366032347126467,0.375894125626308,-0.00986177849984127,0.325390025937576,0.189579576299442,0.135810449638134,0.472016548266723,0.111137546483132,0.360879001783591,0.293059845478226,0.454017552387541,-0.160957706909314,0.352810250156662,0.378357622987595,-0.0255473728309332,0.386150762294154,0.237858085244589,0.148292677049565,0.305925108074439,0.240787863755597,0.0651372443188422,0.243444709811577,0.315032462189342,-0.0715877523777653,0.324182436969306,0.407714192468219,-0.0835317554989137,0.21318096795211,0.416371120805612,-0.203190152853503,0.311808211697529,0.481901170789631,-0.170092959092102,0.277537225290904,0.329193125730687,-0.0516559004397831,0.445969123575936,0.255732126261064,0.190236997314872,0.308422466539115,0.231102017605375,0.0773204489337399,0.276563197809268,0.449399374707617,-0.172836176898349,0.231020107174767,0.434732577393027,-0.203712470218261,0.36652559424209,0.389384938223342,-0.0228593439812518,0.334037493518308,0.33126389312966,0.00277360038864732,0.0725854490719399,-8.94208353086361,-1.25008097849623,-17.4329767853029,1.08822889836421,1.60441633396346,-2.47106389220501,2.32034278093821,13.8211592380269,7.25331382627134,-3.90044671483707,-6.787815275795,3.64498299401069,1.96506962626163,-3.58789046472444,-3.65460606104873,-11.6142761873301,-9.32967763150403,-0.761681970730701,8.96558872027728,2.32667735759338,-7.04503492622334,-1.3208861457283,3.44875426780901,1.5541547187836
9,HSC02_a_p1c11r8_D06,0.4599118077193,0.413521606396707,0.0463902013225931,0.517260986471423,0.177609057514623,0.3396519289568,0.391877577425871,0.160016715802303,0.231860861623569,0.386104236530983,0.270681415442983,0.115422821088,0.301825344629066,0.3775102566139,-0.0756849119848347,0.366957247753562,0.416466492889124,-0.0495092451355618,0.289417278460268,0.448102742487902,-0.158685464027633,0.21042466048435,0.500465201170594,-0.290040540686244,0.291135676604247,0.298641638405006,-0.00750596180075869,0.444035525174691,0.328865914995587,0.115169610179104,0.281130778727627,0.472980041897643,-0.191849263170016,0.461247145661642,0.277105820293193,0.18414132536845,0.624356292894175,0.110821726803066,0.513534566091109,0.318768917417791,0.253908914284189,0.0648600031336019,0.365923435112249,0.323583220506515,0.0423402146057335,0.322488645109062,0.26052112683609,0.0619675182729726,0.459607134274828,0.269682098418375,0.189925035856454,0.301962139183839,0.334512803867214,-0.0325506646833753,0.306758437781897,0.280519391567287,0.0262390462146093,0.161029538409304,0.30051448700078,-0.139484948591476,0.314203282386942,0.341749255604336,-0.027545973217394,0.411658764361792,0.288504006963501,0.12315475739829,0.401407978914953,0.266676410452676,0.134731568462276,0.550458290656769,0.35200079169982,0.198457498956949,0.422682980963684,0.349709948440565,0.0729730325231197,-2.1092283042778,18.0938059001851,0.63958423936835,2.03816643876319,-4.25528090029356,4.78015823829674,-3.59587462899112,-11.8561989401381,5.42917102519866,-0.82381822858199,-7.26485113008147,4.04982527645743,8.69151263686338,3.26649195591679,3.60476672479705,1.14833018028529,8.7281677955048,2.81152677417403,5.85886560692773,-6.63672135485669,3.17913019544149,-1.29580295771406,5.83638165687896,9.27488492772503,1.19618693335864
10,HSC02_a_p1c12r3_P02,0.449097007249189,0.330038299962627,0.119058707286561,0.473104171329741,0.364466700673244,0.108637470656497,0.326499550218778,0.387917262734921,-0.0614177125161426,0.481131325294995,0.254866675123147,0.226264650171847,0.56610491084644,0.206208394557514,0.359896516288926,0.344604984352677,0.526558884496306,-0.181953900143628,0.526778639286822,0.222002969215881,0.304775670070941,0.279946163750485,0.428998938661452,-0.149052774910967,0.410367670531244,0.285923083386437,0.124444587144806,0.414914734446689,0.449327134625408,-0.034412400178719,0.349258939833859,0.202544059511098,0.146714880322761,0.414008713540045,0.327753903569079,0.0862548099709665,0.375644920240367,0.221667731177306,0.153977189063062,0.411480526950752,0.205290120589245,0.206190406361507,0.378248593987905,0.297522906733809,0.0807256872540965,0.401971112980586,0.273824444758442,0.128146668222144,0.330947053172686,0.401527415864854,-0.0705803626921682,0.466576477608373,0.328441457508946,0.138135020099427,0.440584454918528,0.0905104742722743,0.350073980646254,0.22519765338752,0.411485257198353,-0.186287603810833,0.294266154361457,0.254761904007143,0.0395042503543142,0.348724548777928,0.347252282957192,0.00147226582073628,0.448443136055435,0.250846781908513,0.197596354146922,0.313463381235238,0.43079442340638,-0.117331042171142,0.287265691796613,0.409905957192661,-0.122640265396048,2.88606014384423,1.98918272145951,-10.5032981428934,6.0125812338607,16.9253333954186,-3.27501268608456,14.3169602160131,-8.4837637696821,8.07149938958996,0.027689844597724,9.04580330958827,-5.45513438272162,5.3710439446123,9.26028165895053,8.35686240942422,4.54418940827369,0.689820500896056,1.95713437831086,9.93239631453393,-6.14263650219335,2.21604866465743,-2.45614023657551,6.23107598470051,-4.6372301490952,-1.68719538000902
